id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1264703484394238555,Cozy&Comfy Drum Apartment 3 bedrooms w/ AC,656514767,István,,VII. kerület,47.502436,19.068196,Entire home/apt,53852,2,11,2025-09-14,1.56,1,155,11,MA24098295
1265276059817287032,Sparkling 2bedrooms 5.district,247820904,Péter,,V. kerület,47.503048211469014,19.048575527508536,Entire home/apt,17200,20,4,2025-08-31,0.38,2,278,4,MA24096812
1265308903009779716,Adina,656644367,Edina,,XIII. kerület,47.51342760000001,19.0545433,Entire home/apt,14822,2,31,2025-09-23,2.72,1,356,31,MA24099831
1266037418316296192,Center Budapest entire Apartment,85967250,Camilla,,VII. kerület,47.50231,19.08118,Entire home/apt,,1,1,2024-12-26,0.11,4,0,1,MA12345678
1266712233759319036,Cozy Little Corner / 2,101400223,Avraham,,VII. kerület,47.50104209995254,19.067821650335834,Entire home/apt,16933,3,24,2025-09-14,3.24,2,80,24,MA24100788
1266732852594854735,FanniPanni joyful 3BDR APT  in Palace district,656947404,Endre,,VIII. kerület,47.4937277,19.0665279,Entire home/apt,31607,3,42,2025-09-19,3.78,1,319,42,MA24098093
1266769213099448185,Mammut Apartment,656959601,Ferenc,,II. kerület,47.50855693246758,19.023335393577806,Entire home/apt,29058,1,2,2025-03-16,0.26,1,138,2,MA19016018
1267231688632509711,Spacious Loft in the heart of Budapest,657057412,Niv,,VI. kerület,47.4996847,19.0590554,Entire home/apt,18840,2,15,2025-09-14,1.41,1,50,15,MA24100615
1267421823628810534,Artistic apartment with balcony,128018571,Adam,,VII. kerület,47.50377,19.07121,Entire home/apt,22250,5,24,2025-08-29,2.16,1,246,24,MA24099374
1267451595577117810,The Golden Glow Loft in Budapest,89404670,András,,VI. kerület,47.508243388293785,19.058504171989078,Entire home/apt,,3,57,2025-09-17,4.99,23,0,57,MA24099695
1267847599570935553,Stílusos stúdió a budai oldalon,440426876,Vivien,,XI. kerület,47.4780676,19.0512405,Entire home/apt,15660,1,49,2025-09-21,4.59,1,232,49,MA24102120
1267882207176903009,City Center 4-BR Holiday Residence,651479,Mihaly,,VII. kerület,47.497051661455885,19.06759985350557,Entire home/apt,55211,2,30,2025-09-06,2.71,84,173,30,MA23064462
1267895032681478215,Velvet terrace deluxe suite near to fashion street,657227175,Sotera,,V. kerület,47.494898,19.05308,Entire home/apt,41357,3,26,2025-09-20,2.57,2,3,26,MA19007232
1267979700851096491,"Cosy little room, top floor apartment",39102665,Hajna,,III. kerület,47.53485,19.03458,Private room,9720,4,11,2025-09-14,1.05,2,75,11,MA24089221
1268016067227129154,Hakuna Matata - Room near Buda Castle & Parliament,657251810,Ahmed,,II. kerület,47.5083051,19.022288,Private room,14468,1,14,2025-09-13,1.44,1,343,14,MA24100957
1268039852856677792,Weiner Leó sunny Mezzanine Hideaway,54090511,Laura,,VI. kerület,47.506160786957075,19.056482736746577,Entire home/apt,16440,2,27,2025-09-08,2.77,84,65,27,MA24097866
1268135222190429704,Spacious 3BDR + 2BATH +AC@Opera House in 5mins,470955662,Layla,,VI. kerület,47.5048837,19.0609249,Entire home/apt,36572,2,60,2025-09-17,5.41,29,53,60,MA73891301
1268162908615255418,Premier Castle Apartment,120347597,Daniel,,I. kerület,47.501230427468435,19.035742167982356,Entire home/apt,86118,1,5,2025-09-06,0.90,5,316,5,EG24102275
1268614959374258042,Luxury Art Nouveau apartment close to Parliament,217184066,András,,V. kerület,47.5044467,19.0527841,Entire home/apt,39042,2,22,2025-09-03,2.06,9,108,22,MA24099826
1268620241799400430,Downtown Comfort One,657402693,László,,VIII. kerület,47.490561481610214,19.069518882253753,Entire home/apt,21407,1,26,2025-08-04,2.36,1,238,26,MA24100340
1268625268789091382,Very Central - Trendiest Neighborhood - Comfy,2418150,Balázs,,VIII. kerület,47.4954037,19.0661349,Entire home/apt,9699,2,48,2025-09-12,4.35,256,67,48,MA24100115
1268634977672394958,Downtown Comfort Two,657405386,Zsolt Rudolf,,VIII. kerület,47.49200383579211,19.070015684991457,Entire home/apt,13428,1,15,2025-04-28,1.36,1,229,15,MA24100336
1268720502925990569,luxury rooms budapest,592252227,Sukri,,IX. kerület,47.4518,19.09109,Shared room,135000,1,1,2025-04-20,0.19,9,365,1,MA12345678
1268936213602010074,Rákóczi út 47 · Rákóczi Boulevard 47,440673336,Peter,,VII. kerület,47.498572393108276,19.071890455309777,Entire home/apt,17358,2,1,2025-01-01,0.11,17,32,1,MA24088520
1269620152662102677,Free Parking Top location CityCenter Apartman w/AC,279991631,Balazs,,VI. kerület,47.5020159018205,19.058041735703274,Entire home/apt,37929,1,4,2025-08-02,0.44,5,41,4,MA19023159
1270062185200776700,Isabella Bright & Cozy 1BDR Apartment,478410718,Fruzsina,,VI. kerület,47.50977883166227,19.06398985092621,Entire home/apt,36237,7,8,2025-08-26,0.90,16,51,8,MA22049345
1270096788736163641,"Dohány Apartment | 9PPL, 3 BR, 1.5Bath",478410718,Fruzsina,,VII. kerület,47.49580316321662,19.063681403041056,Entire home/apt,32513,3,13,2025-08-24,1.30,16,49,13,MA24090337
1270117207699432394,Downtown Budapest Studio • Akácfa Retreat,54090511,Laura,,VII. kerület,47.49895,19.06674,Entire home/apt,14550,2,1,2025-08-14,0.70,84,330,1,MA24095151
1270171352795153554,Roland Apartment- Pope Subway,473473861,Roland,,VIII. kerület,47.49496,19.07691,Entire home/apt,44290,1,2,2025-09-06,0.22,15,350,2,EG23076554
1270181550433967379,Stylish Central Apartment by Heroes's Square,657759525,Krisztina,,VI. kerület,47.51325,19.06745,Entire home/apt,12533,2,11,2025-09-06,1.19,1,242,11,MA20012146
1270183310093302885,Roland Apartment - Keleti,473473861,Roland,,VIII. kerület,47.49841490000001,19.0817801,Entire home/apt,215296,1,5,2025-06-16,0.45,15,353,5,EG22049686
1270817851537232186,Central Apartment 1 Bedroom Private Use - Season 5,183574183,Weijia,,VIII. kerület,47.49815301244269,19.080155481206674,Private room,11236,1,11,2025-09-11,0.99,26,352,11,MA21028775
1270820215486460807,ChillZone,657891663,Zoltán,,XII. kerület,47.49974109816919,19.021710177913796,Entire home/apt,19881,2,4,2025-04-30,0.41,1,228,4,MA24098318
1270834590173192125,Long-term bed rental,9946514,Hun Tamas,,VIII. kerület,47.49911837707462,19.079703561376967,Shared room,3914,21,0,,,11,358,0,EG19021291
1270844662361717250,Cheap & Chic Loft in Budapest City Centre!,657895987,Paola,,VI. kerület,47.50817,19.06636,Entire home/apt,28210,2,0,,,1,236,0,MA24099464
1270924973256691852,Versace Luxury Home,657911496,Erzsébet,,VI. kerület,47.5048738,19.0677308,Entire home/apt,43268,2,2,2025-06-15,0.35,1,37,2,MA24100798
1270937430270943169,ComfortZone,657914292,Zone Property,,VIII. kerület,47.49652,19.07335,Entire home/apt,22900,2,1,2025-01-03,0.11,1,253,1,EG24087278
