id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1007218554104331034,"Large Apt in Zurich's Heart: Forest, City & Cat",5278912,Thibaut & Olena,Kreis 3,Alt-Wiedikon,47.35681,8.51734,Entire home/apt,,8,0,,,1,0,0,
1007285226734233568,Cozy studio with kitchen,542852041,Lionel,Kreis 11,Oerlikon,47.41071,8.5431,Entire home/apt,,1,0,,,1,0,0,
1008073634795624321,City Home Zurich - Double,394644638,Marco,Kreis 11,Oerlikon,47.409403,8.541575,Private room,105,1,5,2025-05-14,0.27,4,17,4,
1008509789976589165,Zimmer in 2er-WG in Oerlikon,272099343,Lukas,Kreis 11,Oerlikon,47.40652887990973,8.554304013470642,Private room,42,24,0,,,1,147,0,
1008541685627014401,Comfortable Room in shared flat,397672000,Angelo,Kreis 6,Oberstrass,47.37876906860686,8.545714728534222,Private room,,1,17,2024-12-29,0.84,1,0,4,
1010784072066411165,Zimmer mit eigenem Bad in Luxus-Loft mit Rooftop,26716226,Tullio,Kreis 4,Langstrasse,47.37686,8.52073,Private room,150,1,0,,,1,269,0,
1011469602867276664,Amazing Penthouse 2BR in the city centre (Canal1),23561865,Dimi,Kreis 1,City,47.37049,8.53273,Entire home/apt,319,2,40,2024-07-10,2.00,129,0,1,
1012120964702329726,Zürich Central Apartment: City Centre Apt -Central,376117552,,Kreis 1,Rathaus,47.37564207371762,8.544280081987381,Entire home/apt,166,1,84,2025-04-18,4.18,2,36,34,
1012344283253130814,Modern City Studio with Balcony,529796115,Thomas,Kreis 11,Oerlikon,47.4051891,8.5488198,Entire home/apt,152,1,92,2025-06-12,4.58,3,291,58,
1013475344748328445,Furnished Apartment Alt Wiedikon,82898033,Marina,Kreis 3,Alt-Wiedikon,47.3671502,8.5083807,Entire home/apt,77,20,8,2024-07-31,0.58,1,84,1,
1013531268141209679,Double room in Altstetten,62386927,Sara,Kreis 9,Altstetten,47.38969,8.48831,Private room,,4,6,2024-01-09,0.31,1,0,0,
1013904706594317847,Optimum Designer Studio,22513551,Optimum,Kreis 3,Friesenberg,47.35976,8.49826,Entire home/apt,149,7,1,2025-05-31,1,13,88,1,
