id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1335680263745596297,Family Home with Dublin Bay View,13844631,Catherine,,Dn Laoghaire-Rathdown,53.29650299999999,-6.214348999999999,Entire home/apt,450,2,2,2025-09-06,0.91,1,237,2,
1336063766158651097,Family home in center Dublin,14777616,Marie,,Dublin City,53.3508849,-6.288872899999999,Entire home/apt,358,4,2,2025-06-22,0.40,1,240,2,
1336375288272618373,Dublin suburb affordable stay,40579224,Mary Ann,,South Dublin,53.3465535,-6.416466799999999,Entire home/apt,68,3,29,2025-09-11,4.37,1,317,29,
1336864630323308895,Ollie’s Breakfast,45137694,David,,Dublin City,53.33806,-6.3088,Private room,144,1,7,2025-09-01,1.14,3,338,7,
1337498350204818307,Modern 2-Bed 2-Bath APT - Dublin,381420535,Pritesh,,South Dublin,53.32689,-6.3824,Entire home/apt,100,1,0,,,1,356,0,
1337522934810332995,Luxurious Modern Refurbed 5-Bed Family House,29518196,Amy,,Dn Laoghaire-Rathdown,53.2865,-6.25436,Entire home/apt,543,5,3,2025-08-25,1.18,1,106,3,
1337759911103123883,One Bedroom in Dublin,441686258,Shane,,Dublin City,53.35759099041656,-6.24543802634362,Entire home/apt,207,14,1,2025-02-02,0.13,18,216,1,
1337820520891998944,Newly renovated,310705625,Dean,,Dublin City,53.31703418976448,-6.335023535406852,Private room,60,1,0,,,1,292,0,
1337832921948491368,"4-bed House Close to Airport, City & Beaches",86540367,Smriti,,Dublin City,53.40614,-6.16492,Entire home/apt,401,2,1,2025-04-25,0.21,1,39,1,
1338543596854476354,Stylish Open-Plan Apt with View,572515623,Renata,,Dublin City,53.34168,-6.23619,Entire home/apt,,2,3,2025-03-31,0.49,2,0,3,
1338558934959642710,Dublin City Centre Modern Spacious House,222082916,Brian,,Dublin City,53.3852613,-6.2229459,Entire home/apt,319,2,31,2025-09-09,4.01,1,271,31,
1338877638885406188,Spacious room near Temple Bar,17235444,Marjorie,,Dublin City,53.34743,-6.26981,Private room,,1,5,2025-03-09,0.68,4,0,5,
1338958636365051586,Elegant Private Apartment Dublin,667245493,Luana,,Dublin City,53.364280544681485,-6.256572924032679,Entire home/apt,,15,0,,,6,0,0,
1339033700887504970,Heart of Dublin City (Capel St) 2 Beds Apartment,596859506,Cecilia Ka Yuk,,Dublin City,53.34926351765305,-6.270414291530289,Entire home/apt,291,1,26,2025-08-24,4.08,5,256,26,
1339059008850199351,Single box room convenient,553550120,Kenneth,,Dublin City,53.38311,-6.28406,Private room,63,1,3,2025-09-13,3,4,342,3,
1339079516995639749,Single room for one,553550120,Kenneth,,Dublin City,53.37991,-6.28311,Private room,99,1,4,2025-09-07,3.16,4,346,4,
1339093969668643293,1 Bed (H) for Male only |Shared with 3 Males,127935371,Gabriela,,Dublin City,53.35757107745758,-6.281149816950048,Shared room,28,5,6,2025-08-28,0.94,11,136,6,
1339113225578420351,Tranquil Three Bedroom House,177833932,Anna,,South Dublin,53.28116746655815,-6.333829483623374,Entire home/apt,225,7,0,,,234,334,0,
1339185029521302233,Double bed,381052532,Gustavo,,South Dublin,53.31509,-6.31364,Private room,65,1,7,2025-07-26,1.01,2,134,7,
1339189457180160819,Twin bed,381052532,Gustavo,,Dublin City,53.31696944494139,-6.313356111378745,Private room,68,1,5,2025-07-01,0.94,2,55,5,
1339614599920443657,Cozy En Suite in Central Modern Area,17235444,Marjorie,,Dublin City,53.34187,-6.23983,Private room,108,1,24,2025-09-06,3.17,4,12,24,
1339804303927033910,Modern Studio APT : 20 Min Walk to Ha'penny Bridge,657561858,Maria,,Dublin City,53.3562653,-6.2666071,Entire home/apt,,3,5,2025-07-21,0.81,3,23,5,
1339977473845756098,Perfect view for the parade,674606186,Eoin,,Dublin City,53.344518524448695,-6.268851928777794,Entire home/apt,230,1,0,,,1,363,0,
1340150562595438610,Super King Bed • Private Bath • Quick City Access,32642705,Mukul,,Fingal,53.3860548,-6.4287541,Private room,73,1,8,2025-09-11,1.24,1,334,8,
1340374026008406739,Comfy Cottage Bunk Bed,441686258,Shane,,Fingal,53.44400544905986,-6.227277260350275,Private room,,1,1,2025-02-03,0.13,18,0,1,
1340612012111564591,City Apartments by Dublin At Home One,162402361,Ian,,Dublin City,53.34989160000001,-6.233545100000001,Entire home/apt,129,10,0,,,83,198,0,
1340612334707529659,City Apartments by Dublin At Home Two,162402361,Ian,,Dublin City,53.34989160000001,-6.233545100000001,Entire home/apt,129,10,0,,,83,305,0,
1340612611543976566,City Apartments by Dublin At Home Three,162402361,Ian,,Dublin City,53.34989160000001,-6.233545100000001,Entire home/apt,129,10,1,2025-05-13,0.24,83,305,1,
1340612832837189164,City Apartments by Dublin At Home Four,162402361,Ian,,Dublin City,53.34989160000001,-6.233545100000001,Entire home/apt,129,10,2,2025-08-30,0.52,83,290,2,
1340655288199291994,Large Double Room in Top Floor Apartment,47631343,Gareth,,Dublin City,53.342802,-6.236497,Private room,64,3,35,2025-09-14,4.69,3,212,35,
1341206318374484676,"Townhouse, Kimmage, close to bus",33353654,Niamh,,Dublin City,53.3155125,-6.310094599999999,Entire home/apt,104,1,47,2025-09-14,7.27,22,133,47,
1341211430182709309,"Stylish, parking, beside bus",33353654,Niamh,,Dublin City,53.31669,-6.31031,Entire home/apt,124,1,41,2025-09-10,6.12,22,149,41,
1341273365917034622,Female Room,572463088,Gilvan,,Fingal,53.40070759831998,-6.259642823562957,Shared room,50,1,1,2025-03-27,0.17,4,235,1,
1341315174343658925,Charleville 1 Bedroom Apartment,444128497,Mildred,,Dublin City,53.35921,-6.24483,Entire home/apt,,14,0,,,21,121,0,
1341355808785428831,Amazing City Centre Apt,177833932,Anna,,Dublin City,53.34131,-6.26996,Entire home/apt,286,4,5,2025-06-12,0.64,234,335,5,
1341373316791302328,Tech Hub Townhouse,70154490,R Gar And G,,Dublin City,53.33988,-6.24189,Entire home/apt,213,4,7,2025-08-24,0.90,16,336,7,
1341478049099683152,Super King Bed • 10 Min to City Centre,515415920,Eray,,Dublin City,53.35601,-6.2333,Private room,85,1,46,2025-09-07,7.19,1,97,46,
1341545101099027745,Sunny& Spacious-Prime Dublin City Centre Apartment,33204838,Jessica,,Dublin City,53.34824005987056,-6.283020744264899,Entire home/apt,180,2,37,2025-09-08,5.78,3,69,37,
1341988458366593274,Cozy Modern Room in Dublin Bay,64055962,Alan,,Fingal,53.38925,-6.13966,Private room,99,1,4,2025-06-22,0.63,2,72,4,
1342119870333141842,Stoneybatter 5 bedroom hidden gem!,675150716,Grace,,Dublin City,53.3526244263721,-6.285785111856555,Entire home/apt,528,3,33,2025-09-14,5.29,1,71,33,
1342178641662891846,Female room,489093925,Washington,,Dublin City,53.39985998610811,-6.259491623208322,Shared room,26,1,1,2025-03-13,0.16,8,15,1,
1342317657290820083,Elegant & Central Georgian House,281878022,Garret,,Dublin City,53.33519,-6.25648,Entire home/apt,455,3,26,2025-09-07,3.45,1,26,26,
1342642518011307065,Cosy Townhouse in Old Dublin,93163733,Eileen,,Dublin City,53.34053,-6.27337,Entire home/apt,159,2,33,2025-09-12,4.36,1,74,33,
1342693008773831804,Quiet Spacious en-suite in City,33204838,Jessica,,Dublin City,53.34973,-6.28507,Private room,92,4,2,2025-02-18,0.27,3,5,2,
1342744970807789968,Cozy Flat in Dublin Docklands,35492877,Therese,,Dublin City,53.34266581381079,-6.240815649672602,Entire home/apt,138,2,5,2025-09-08,0.84,2,16,5,
1342754304312540263,Cozy Apartment Near City Centre,347461288,Bubacar Francisco,,Dublin City,53.35557327661344,-6.248390354984432,Entire home/apt,128,2,9,2025-09-11,2.37,1,299,9,
1342826046133017985,"Own Bedroom (double) in cosy, central house.",49731286,Denis,,Dublin City,53.330690300000015,-6.291449642327877,Private room,,365,3,2025-08-31,0.53,3,138,3,
1342854943335890086,meilleur 2 chambres salon Dublin,247486353,Ben,,Fingal,53.39143639876494,-6.3754813183917625,Entire home/apt,152,3,5,2025-08-18,0.95,1,15,5,
1342867924896544282,Comfy Private Bedroom & Bathroom,91960470,Ünalp,,Dublin City,53.34612,-6.24023,Private room,,2,2,2025-02-16,0.27,1,0,2,
1342876276694575736,"Cactus cottage, on the canal",21875488,Emma,,Dublin City,53.33112,-6.26896,Entire home/apt,270,3,1,2025-06-01,0.28,1,257,1,
1342877221085312396,Modern 4 Bedroom Home,506327592,Vinay,,Fingal,53.38737056901698,-6.4209257965654345,Entire home/apt,254,2,30,2025-09-07,4.33,1,68,30,
1343396913123299381,Double Room AirPort,673732226,Jose,,Dublin City,53.39945,-6.25758,Private room,61,1,1,2025-05-25,0.26,4,363,1,
1343537128269445805,Cozy Bedroom in Convenient Location Downtown,17235444,Marjorie,,Dublin City,53.34453,-6.24014,Private room,105,1,14,2025-09-05,1.83,4,23,14,
1344050190560222291,Single bedroom,429214396,Doobie,,Dn Laoghaire-Rathdown,53.3053022,-6.2240487,Private room,64,1,0,,,1,269,0,
1344159361206889042,Quite Riverside Apartment,181149806,Stephen,,Dublin City,53.3468853,-6.310184,Entire home/apt,120,3,18,2025-09-01,2.54,1,48,18,
1344278779227950810,Great Location Center 3/arena,516194923,Sabrine Victorelli,,Dublin City,53.35067,-6.22923,Entire home/apt,117,5,12,2025-08-31,1.87,3,70,12,
1344348614636978158,comfy and all you need,597283460,Francisco,,Fingal,53.41243,-6.15142,Private room,86,1,1,2025-09-13,1,1,332,1,
1344742730353578203,Central Dublin 4 Apartment,675826911,Aisling,,Dublin City,53.34012,-6.23195,Entire home/apt,,2,0,,,1,0,0,
1344763945625012440,Deluxe King Room (Room London),675825943,Folashade Abigail,,Fingal,53.4251811,-6.382039799999999,Private room,125,1,0,,,4,345,0,
1344770953249242861,Standard King Room (Room Paris),675825943,Folashade Abigail,,Fingal,53.42510048574627,-6.383506799991663,Private room,130,1,0,,,4,358,0,
1344805119567827620,Big Double Room (Room Dublin),675825943,Folashade Abigail,,Fingal,53.4251811,-6.382039799999999,Private room,92,1,0,,,4,347,0,
1344811445843757987,Budget Double Room (Room Sydney),675825943,Folashade Abigail,,Fingal,53.4251811,-6.382039799999999,Private room,82,1,0,,,4,355,0,
1344920861583048678,Comfortable Short Stay,545702454,Abigail,,Fingal,53.4248942,-6.375802999999999,Private room,102,1,0,,,1,340,0,
1344991797014341156,"Modern City Centre Apartment, off Camden St",126495480,Daniel,,Dublin City,53.3365619,-6.264671,Entire home/apt,240,1,19,2025-08-30,2.88,13,350,19,
1345064289923337212,City Stays · Saggart · 3 BD · 2.5 Bath,512223264,Lisa,,South Dublin,53.28201,-6.45166,Entire home/apt,,21,0,,,1,365,0,
1345093837502871151,Spacious 3-Bedroom Mews in Prime Dublin Location,127984226,Jonothan,,Dublin City,53.3359421,-6.246455600000001,Entire home/apt,342,14,14,2025-08-29,2.30,17,333,14,
1345459598569078565,Amazing & Affluent in Dublin 6.,4850254,Sean Pio,,Dublin City,53.31453,-6.2536,Entire home/apt,1447,4,0,,,1,365,0,
1345531500878401598,3 rooms,673732226,Jose,,Dublin City,53.39925700577338,-6.257901817607858,Shared room,63,2,1,2025-02-11,0.14,4,363,1,
1345655956615124182,"Single Room, Dublin",574565548,King,,Dublin City,53.31814,-6.29032,Private room,59,1,3,2025-05-25,0.40,6,39,3,
1346251065464093676,Dublin Central -Beautiful Studio,70135374,Rogerio,,Dublin City,53.3511762,-6.2475522,Private room,104,2,25,2025-09-15,3.62,8,35,25,
1346517029097491716,Two Bedrooms & Private Bathroom in Temple Bar Loft,10680355,Geoffrey,,Dublin City,53.34465,-6.26954,Private room,373,1,1,2025-03-24,0.17,3,64,1,
1346549747832633084,Gorgeous seaside nest in Dublin,1669625,Laragh,,Dn Laoghaire-Rathdown,53.28799994494192,-6.137945767476352,Entire home/apt,129,21,2,2025-05-28,0.43,1,333,2,
1346699946052838683,Charming 2 floor + 3 Bed house,76582779,Padraig,,Dublin City,53.33650628642406,-6.282103210205209,Entire home/apt,383,2,31,2025-09-01,5.05,2,48,31,
1346975810209677488,Modern 3-Bed Home near Croke Park & City Centre,574242889,Krzysztof,,Dublin City,53.3616,-6.25609,Entire home/apt,302,3,7,2025-08-24,1.06,2,77,7,
1347825822895450742,Sunlit Dublin City House,45245708,Jennie,,Dublin City,53.32525379164684,-6.2079527023969545,Entire home/apt,485,3,13,2025-08-26,2.35,1,126,13,
1347840409096068323,3 bed house with big garden,48140232,Cassandra,,Dublin City,53.3896506,-6.2792469,Entire home/apt,172,2,5,2025-08-21,0.81,1,40,5,
1348050937075400240,Well-equipped room in Dublin,5576386,Andrew,,Dublin City,53.3383176997937,-6.27903847732851,Private room,94,1,23,2025-08-21,3.83,1,47,23,
1348512421464285623,Luxurious room near to Dublin City centre,457166613,Pooja,,South Dublin,53.287448218555966,-6.436357644187256,Private room,70,1,1,2025-03-13,0.16,1,358,1,
1348518230057268439,Modern Studio APT-23Min Walk To Dublin Castle,657561858,Maria,,Dublin City,53.3562653,-6.2666071,Entire home/apt,,17,10,2025-09-14,1.76,3,29,10,
1348551296897664723,Room 7 people ST Patrick,673732226,Jose,,Dublin City,53.39851,-6.25439,Shared room,26,1,1,2025-04-14,0.19,4,362,1,
1348552522097116581,Shared and Mix,572632147,Cauan,,Dublin City,53.40018308646837,-6.260991412494867,Shared room,30,1,4,2025-07-05,0.57,4,213,4,
