id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50097694,"Plašs dzīvoklis zaļā, klusā rajonā",81459952,Rasa,,Zasulauks,56.94943,24.05088,Entire home/apt,35,2,85,2025-09-01,1.64,1,191,19,
50122676,Green Shades & Relax Apartment,11618997,Zanda,,Centrs,56.94964,24.11886,Entire home/apt,36,2,187,2025-09-10,3.63,1,241,43,
50133051,Spacious apartment with city view,95112636,Janis,,Avoti,56.95257,24.12997,Entire home/apt,48,2,105,2025-09-19,2.00,1,318,20,
50161341,Exquisite Studio in Old Town Riga,304450077,Konrads,,VecpilsÄta,56.94505,24.10974,Entire home/apt,49,2,196,2025-06-30,3.73,11,18,16,
50257298,Fern Design Studio apartment in the Riga Old Town,1714896,Indra,,VecpilsÄta,56.9466,24.10904,Entire home/apt,62,2,116,2025-09-21,2.30,1,4,23,
50265510,Oak lounge lux apartment,405835583,Andrejs,,Centrs,56.95986,24.13231,Entire home/apt,64,1,73,2025-09-03,1.42,1,269,11,
50265515,Riverside Promenade apartment S,28728209,Ervins,,Maskavas forÅ¡tate,56.94062,24.1209,Entire home/apt,30,2,91,2025-09-09,1.74,4,357,16,
50370671,"Green Oasis (feat. on ""Oryol i Reshka"")",32365371,Jānis,,Avoti,56.94998,24.12615,Entire home/apt,,1,168,2025-09-11,3.25,2,0,55,
50406271,Cozy Studio apartment near city center,392791079,Sintija,,TorÅakalns,56.92628,24.08525,Entire home/apt,31,3,93,2025-09-09,1.89,7,364,13,
50406421,Nice Studio Apartment 3 km from Riga's Old Town,392791079,Sintija,,TorÅakalns,56.9273,24.08485,Entire home/apt,34,3,46,2025-09-04,0.92,7,281,7,
50420987,~ A place for family and friends. Parking 15e/n,32364125,Dace,,Centrs,56.95719,24.12217,Entire home/apt,,1,24,2025-08-05,0.47,18,0,3,
50435965,Flamingo Apartment,366561285,Jurii,,Centrs,56.94991,24.12097,Entire home/apt,53,3,8,2022-09-05,0.15,3,359,0,
50435967,Black&White Apartment,366561285,Jurii,,Centrs,56.95063,24.12063,Entire home/apt,53,3,13,2025-08-05,0.30,3,273,1,
50652031,River Park Studio Apartments,70742423,Siarhei,,Ägenskalns,56.942604,24.088791,Entire home/apt,,60,0,,,1,238,0,
50673755,"""Harmony""Apartments in the historic center of Riga",409474114,Stanislavs,,Centrs,56.9488369,24.1189027,Entire home/apt,53,1,87,2025-09-16,1.74,1,319,25,
50674442,RIGA CENTER APARTMENT for guests with preferences.,409482274,Anna,,Centrs,56.956841,24.11768,Entire home/apt,52,1,257,2025-09-28,5.06,1,346,63,
50687262,Center of Riga! Separate entrance! First floor!,8685182,Anastasiia,,Centrs,56.95206,24.12034,Entire home/apt,37,1,8,2025-09-07,0.24,4,59,1,
50714025,Livu Square Apartment in Riga Old Town,115648621,Arturs,,VecpilsÄta,56.94876,24.10993,Entire home/apt,29,2,327,2025-09-22,6.58,4,252,72,
50800346,Riga Old Town Airy Apartment 4,23628608,Alexander,,VecpilsÄta,56.94671630859375,24.113569259643555,Entire home/apt,25,1,75,2025-08-27,1.48,4,91,13,
50818378,Neat and cosy,355076703,Jelena,,VecpilsÄta,56.94763,24.10854,Entire home/apt,31,1,108,2025-09-11,2.30,3,332,20,
50858997,Riga Old Town Family Apartment 3,23628608,Alexander,,VecpilsÄta,56.946842,24.113651,Entire home/apt,45,2,19,2025-08-09,0.38,4,59,1,
50866413,Riga Old Town Escape – Laipu iela Residence,224855523,Dmitrijs,,VecpilsÄta,56.949058532714844,24.10845947265625,Entire home/apt,39,1,43,2025-09-14,0.84,26,347,15,
