id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
678154889832032434,Precioso Piso en Bilbao,101618589,Yolanda,Vizcaya,Bilbao,43.27049,-2.95108,Entire home/apt,159,3,18,2024-08-28,0.51,2,10,8,
678818477549983691,Cómoda habitación para dos personas.,40064984,Gane,Vizcaya,Barrika,43.38863,-2.95326,Private room,93,2,5,2025-05-23,0.22,2,158,4,
679593264625273792,Apartamento amplio en Bilbao(Deusto),25418485,Javier,Vizcaya,Bilbao,43.2710655,-2.9511994,Entire home/apt,121,4,11,2024-08-26,0.31,1,25,1,
679605617069788400,Centrico piso en Bilbao,101618589,Yolanda,Vizcaya,Bilbao,43.2628,-2.94102,Entire home/apt,186,3,17,2024-08-20,0.48,2,211,8,
679641330702887683,"tranquilidad, bonitas vistas",436808804,Breidy,Vizcaya,Bilbao,43.2764365,-2.9508665,Private room,58,1,0,,,3,269,0,
679697445698365904,Habitación en Bilbao,124256500,Inga Y Liang,Vizcaya,Bilbao,43.2555603,-2.9362079,Private room,53,1,197,2025-05-26,5.56,9,7,43,
679813541506097257,Apartamento compartido con baño privado y garaje,461235396,Jon,Vizcaya,Barakaldo,43.284004244436886,-2.9909279197454453,Entire home/apt,75,1,8,2022-09-28,0.23,1,178,0,
680148821835795845,"BALETXE, una villa para disfrutar.",471800806,Gemma,GuipÃºzcoa,Zarautz,43.28064254256767,-2.1731025153442407,Entire home/apt,425,2,9,2025-06-09,0.26,2,231,5,
680263259594783796,Espectacular casa de campo,192531598,David,Vizcaya,Santurtzi,43.33909259678735,-3.0666999891400337,Entire home/apt,140,3,31,2025-06-24,0.88,1,295,10,
680821244920703863,Apartamento tipo loft en Caserío en pleno bosque.,298514432,Jon,Vizcaya,Ea,43.375710732368084,-2.619961964653106,Entire home/apt,124,2,12,2024-12-08,0.34,4,139,6,LBI00519
680855440684367932,Comfy and luminous terrace apartment,449973578,Cisan Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.323475554,-1.971588114,Entire home/apt,396,2,26,2024-08-26,0.74,11,34,3,ESS02222
681011030392022051,Sopela.Piso bajo espacioso a 10 min playa andando.,472022884,Daniel,Vizcaya,Sopelana,43.3816646,-2.9865439,Entire home/apt,81,30,5,2022-09-23,0.14,1,181,0,
681606415204048068,K12 apartamento espacioso con parking gratuito,337573076,Jon Ander,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.301,-2.02187,Entire home/apt,286,2,9,2025-06-03,0.25,14,101,1,
681661057490954541,"Mood Bilbao, Confortable y Acogedor",472177231,Ana Isabel,Vizcaya,Bilbao,43.267536,-2.922975,Entire home/apt,142,2,66,2025-04-27,1.92,2,128,14,TBI00060
681667369431223811,Apartamento en el centro de Mungia,137068989,Garazi,Vizcaya,Mungai,43.35417,-2.84834,Entire home/apt,166,1,83,2025-06-22,2.34,1,333,37,EBI02581
681696900336834247,"Mood Bilbao, Amplio y Confortable",472177231,Ana Isabel,Vizcaya,Bilbao,43.267536,-2.922975,Entire home/apt,158,2,70,2025-06-12,2.01,2,138,31,TBI00060
681732299129849396,San Marcial Apartment by BasqueHomes,2035832,Jokin Y Michele,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3192603,-1.9809914,Entire home/apt,219,2,39,2025-05-26,1.16,26,292,14,ESS03027
681813119132018665,Moderno apartamento en el centro de Bizkaia,472222135,Nekane,Vizcaya,Galdakao,43.22774,-2.84757,Entire home/apt,110,1,49,2025-06-23,1.40,1,223,21,EBI02133
681982027925587443,Glory Suite with AC. License ESS02463,29271895,Santiago,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32157,-1.9732,Entire home/apt,190,2,178,2025-06-27,5.22,15,290,57,ESS02463
682196817484154460,Habitación en piso muy acogedor en Donostia.,216002920,Moises,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.29571,-1.95436,Private room,122,1,1,2022-08-21,0.03,1,53,0,
682685143458508007,BIO Ría boreal | Refugio noruego,29643945,Nekane,Vizcaya,Bilbao,43.26386,-2.95957,Entire home/apt,86,2,52,2025-06-26,1.50,1,311,19,EBI02543
682989819652768443,Cabaña en el bosque. 9,3721977,Maria,Vizcaya,Ispaster,43.34819,-2.56874,Entire home/apt,113,2,126,2025-06-25,3.57,11,292,39,BI-L-0019
683175884798289041,Apartamento Itsasoa Barrika,402557485,Andreas,Vizcaya,Barrika,43.401956,-2.9553075,Entire home/apt,149,2,51,2025-06-12,1.45,2,314,7,EBI02266
